Time,Data
6139,1.46
6140,1.46
6141,1.47
6142,1.47
6143,1.48
6144,1.48
6145,1.47
6146,1.47
6147,1.47
6148,1.47
6149,1.46
6150,1.46
6151,1.47
6152,1.46
6153,1.46
6154,1.46
6155,1.46
6156,1.46
6157,1.46
6158,1.46
6159,1.46
6160,1.47
6161,1.46
6162,1.46
6163,1.46
6164,1.46
6165,1.45
6166,1.45
6167,1.45
6168,1.45
6169,1.45
6170,1.46
6171,1.47
6172,1.48
6173,1.48
6174,1.48
6175,1.48
6176,1.49
6177,1.49
6178,1.5
6179,1.5
6180,1.5
6181,1.5
6182,1.5
6183,1.5
6184,1.49
6185,1.49
6186,1.49
6187,1.48
6188,1.48
6189,1.48
6190,1.47
6191,1.48
6192,1.47
6193,1.47
6194,1.47
6195,1.47
6196,1.47
6197,1.46
6198,1.46
6199,1.45
6200,1.45
6201,1.45
6202,1.46
6203,1.47
6204,1.47
6205,1.47
6206,1.46
6207,1.46
6208,1.45
6209,1.45
6210,1.45
6211,1.44
6212,1.44
6213,1.43
6214,1.44
6215,1.44
6216,1.46
6217,1.47
6218,1.48
6219,1.48
6220,1.49
6221,1.5
6222,1.5
6223,1.5
6224,1.51
6225,1.51
6226,1.51
6227,1.51
6228,1.51
6229,1.5
6230,1.5
6231,1.5
6232,1.5
6233,1.49
6234,1.48
6235,1.47
6236,1.45
6237,1.44
6238,1.45
6239,1.45
6240,1.46
6241,1.46
6242,1.47
6243,1.47
6244,1.47
6245,1.46
6246,1.46
6247,1.45
6248,1.45
6249,1.45
6250,1.46
6251,1.45
6252,1.45
6253,1.46
6254,1.46
6255,1.47
6256,1.47
6257,1.48
6258,1.48
6259,1.49
6260,1.5
6261,1.49
6262,1.48
6263,1.48
6264,1.48
6265,1.48
6266,1.48
6267,1.48
6268,1.47
6269,1.46
6270,1.47
6271,1.48
6272,1.49
6273,1.49
6274,1.5
6275,1.49
6276,1.49
6277,1.49
6278,1.48
6279,1.48
6280,1.48
6281,1.47
6282,1.47
6283,1.47
6284,1.46
6285,1.46
6286,1.46
6287,1.46
6288,1.45
6289,1.45
6290,1.45
6291,1.45
6292,1.46
6293,1.46
6294,1.47
6295,1.47
6296,1.47
6297,1.48
6298,1.48
6299,1.49
6300,1.49
6301,1.5
6302,1.51
6303,1.51
6304,1.51
6305,1.51
6306,1.51
6307,1.51
6308,1.49
6309,1.49
6310,1.47
6311,1.47
6312,1.46
6313,1.46
6314,1.46
6315,1.46
6316,1.47
6317,1.47
6318,1.46
6319,1.46
6320,1.45
6321,1.46
6322,1.47
6323,1.48
6324,1.48
6325,1.49
6326,1.49
6327,1.49
6328,1.5
6329,1.5
6330,1.5
6331,1.49
6332,1.49
6333,1.49
6334,1.48
6335,1.47
6336,1.47
6337,1.46
6338,1.46
6339,1.46
6340,1.46
6341,1.45
6342,1.44
6343,1.43
6344,1.43
6345,1.43
6346,1.42
6347,1.42
6348,1.42
6349,1.42
6350,1.41
6351,1.41
6352,1.41
6353,1.41
6354,1.41
6355,1.42
6356,1.42
6357,1.42
6358,1.42
6359,1.43
6360,1.44
6361,1.44
6362,1.44
6363,1.46
6364,1.46
6365,1.46
6366,1.47
6367,1.48
6368,1.48
6369,1.5
6370,1.51
6371,1.52
6372,1.52
6373,1.53
6374,1.53
6375,1.53
6376,1.53
6377,1.53
6378,1.54
6379,1.54
6380,1.54
6381,1.54
6382,1.55
6383,1.55
6384,1.55
6385,1.55
6386,1.54
6387,1.53
6388,1.53
6389,1.52
6390,1.53
6391,1.54
6392,1.54
6393,1.52
6394,1.52
6395,1.51
6396,1.5
6397,1.5
6398,1.49
6399,1.48
6400,1.48
6401,1.48
6402,1.48
6403,1.48
6404,1.48
6405,1.49
6406,1.49
6407,1.49
6408,1.49
6409,1.49
6410,1.48
6411,1.48
6412,1.47
6413,1.48
6414,1.47
6415,1.47
6416,1.48
6417,1.48
6418,1.49
6419,1.5
6420,1.51
6421,1.52
6422,1.52
6423,1.52
6424,1.52
6425,1.52
6426,1.52
6427,1.52
6428,1.52
6429,1.51
6430,1.51
6431,1.5
6432,1.49
6433,1.48
6434,1.48
6435,1.47
6436,1.46
6437,1.46
6438,1.46
6439,1.46
6440,1.45
6441,1.45
6442,1.45
6443,1.46
6444,1.46
6445,1.45
6446,1.45
6447,1.45
6448,1.44
6449,1.45
6450,1.45
6451,1.46
6452,1.46
6453,1.46
6454,1.46
6455,1.46
6456,1.46
6457,1.46
6458,1.46
6459,1.45
6460,1.45
6461,1.45
6462,1.46
6463,1.47
6464,1.48
6465,1.49
6466,1.49
6467,1.5
6468,1.51
6469,1.51
6470,1.51
6471,1.51
6472,1.51
6473,1.51
6474,1.51
6475,1.5
6476,1.5
6477,1.51
6478,1.51
6479,1.51
6480,1.51
6481,1.51
6482,1.51
6483,1.51
6484,1.51
6485,1.5
6486,1.5
6487,1.49
6488,1.49
6489,1.47
6490,1.47
6491,1.46
6492,1.46
6493,1.47
6494,1.47
6495,1.48
6496,1.48
6497,1.48
6498,1.49
6499,1.5
6500,1.5
6501,1.49
6502,1.5
6503,1.49
6504,1.49
6505,1.5
6506,1.5
6507,1.5
6508,1.51
6509,1.51
6510,1.51
6511,1.52
6512,1.51
6513,1.5
6514,1.49
6515,1.48
6516,1.47
6517,1.47
6518,1.46
6519,1.46
6520,1.46
6521,1.46
6522,1.47
6523,1.47
6524,1.46
6525,1.46
6526,1.45
6527,1.45
6528,1.46
6529,1.47
6530,1.47
6531,1.48
6532,1.48
6533,1.48
6534,1.49
6535,1.49
6536,1.49
6537,1.49
6538,1.48
6539,1.49
6540,1.51
6541,1.53
6542,1.54
6543,1.54
6544,1.55
6545,1.55
6546,1.54
6547,1.54
6548,1.54
6549,1.54
6550,1.54
6551,1.54
6552,1.55
6553,1.54
6554,1.54
6555,1.54
6556,1.53
6557,1.52
6558,1.52
6559,1.51
6560,1.5
6561,1.49
6562,1.49
6563,1.48
6564,1.47
6565,1.46
6566,1.46
6567,1.46
6568,1.46
6569,1.47
6570,1.48
6571,1.49
6572,1.5
6573,1.51
6574,1.52
6575,1.52
6576,1.52
6577,1.52
6578,1.51
6579,1.5
6580,1.49
6581,1.49
6582,1.49
6583,1.49
6584,1.49
6585,1.48
6586,1.48
6587,1.48
6588,1.47
6589,1.48
6590,1.47
6591,1.47
6592,1.47
6593,1.47
6594,1.46
6595,1.47
6596,1.47
6597,1.46
6598,1.46
6599,1.47
6600,1.47
6601,1.47
6602,1.47
6603,1.48
6604,1.48
6605,1.49
6606,1.49
6607,1.48
6608,1.48
6609,1.47
6610,1.48
6611,1.47
6612,1.47
6613,1.47
6614,1.47
6615,1.47
6616,1.48
6617,1.48
6618,1.48
6619,1.48
6620,1.48
6621,1.48
6622,1.47
6623,1.47
6624,1.46
6625,1.45
6626,1.44
6627,1.44
6628,1.43
6629,1.44
6630,1.44
6631,1.45
6632,1.45
6633,1.46
6634,1.47
6635,1.47
6636,1.47
6637,1.48
6638,1.49
6639,1.49
6640,1.49
6641,1.5
6642,1.5
6643,1.5
6644,1.5
6645,1.49
6646,1.47
6647,1.46
6648,1.45
6649,1.45
6650,1.45
6651,1.45
6652,1.46
6653,1.46
6654,1.46
6655,1.47
6656,1.47
6657,1.47
6658,1.48
6659,1.48
6660,1.49
6661,1.5
6662,1.5
6663,1.5
6664,1.49
6665,1.49
6666,1.49
6667,1.49
6668,1.48
6669,1.48
6670,1.48
6671,1.48
6672,1.49
6673,1.49
6674,1.5
6675,1.5
6676,1.51
6677,1.51
6678,1.51
6679,1.51
6680,1.52
6681,1.51
6682,1.52
6683,1.52
6684,1.51
6685,1.51
6686,1.51
6687,1.51
6688,1.51
6689,1.51
6690,1.52
6691,1.51
6692,1.51
6693,1.51
6694,1.52
6695,1.52
6696,1.53
6697,1.54
6698,1.55
6699,1.56
6700,1.56
6701,1.56
6702,1.54
6703,1.53
6704,1.51
6705,1.51
6706,1.5
6707,1.5
6708,1.51
6709,1.5
6710,1.51
6711,1.52
6712,1.53
6713,1.53
6714,1.53
6715,1.53
6716,1.53
6717,1.52
6718,1.53
6719,1.52
6720,1.51
6721,1.51
6722,1.51
6723,1.52
6724,1.52
6725,1.51
6726,1.51
6727,1.5
6728,1.5
6729,1.5
6730,1.49
6731,1.49
6732,1.5
6733,1.51
6734,1.51
6735,1.51
6736,1.51
6737,1.51
6738,1.52
6739,1.51
6740,1.51
6741,1.51
6742,1.5
6743,1.49
6744,1.47
6745,1.46
6746,1.46
6747,1.45
6748,1.45
6749,1.44
6750,1.44
6751,1.43
6752,1.43
6753,1.44
6754,1.44
6755,1.44
6756,1.45
6757,1.46
6758,1.46
6759,1.46
6760,1.46
6761,1.46
6762,1.47
6763,1.47
6764,1.47
6765,1.47
6766,1.47
6767,1.48
6768,1.48
6769,1.47
6770,1.47
6771,1.46
6772,1.47
6773,1.48
6774,1.48
6775,1.49
6776,1.5
6777,1.51
6778,1.52
6779,1.51
6780,1.51
6781,1.5
6782,1.5
6783,1.5
6784,1.5
6785,1.49
6786,1.49
6787,1.49
6788,1.49
6789,1.48
6790,1.48
6791,1.47
6792,1.46
6793,1.46
6794,1.46
6795,1.46
6796,1.47
6797,1.48
6798,1.48
6799,1.49
6800,1.49
6801,1.48
6802,1.49
6803,1.48
6804,1.48
6805,1.5
6806,1.5
6807,1.5
6808,1.51
6809,1.52
6810,1.53
6811,1.52
6812,1.52
6813,1.52
6814,1.53
6815,1.53
6816,1.53
6817,1.53
6818,1.53
6819,1.53
6820,1.54
6821,1.54
6822,1.54
6823,1.53
6824,1.52
6825,1.52
6826,1.51
6827,1.51
6828,1.51
6829,1.51
6830,1.52
6831,1.52
6832,1.53
6833,1.53
6834,1.53
6835,1.54
6836,1.54
6837,1.53
6838,1.53
6839,1.52
6840,1.52
6841,1.52
6842,1.52
6843,1.53
6844,1.53
6845,1.52
6846,1.52
6847,1.5
6848,1.5
6849,1.48
6850,1.47
6851,1.47
6852,1.47
6853,1.46
6854,1.47
6855,1.47
6856,1.47
6857,1.47
6858,1.48
6859,1.48
6860,1.48
6861,1.48
6862,1.48
6863,1.49
6864,1.49
6865,1.5
6866,1.49
6867,1.49
6868,1.5
6869,1.49
6870,1.5
6871,1.5
6872,1.51
6873,1.51
6874,1.51
6875,1.51
6876,1.51
6877,1.51
6878,1.51
6879,1.51
6880,1.51
6881,1.5
6882,1.51
6883,1.5
6884,1.5
6885,1.5
6886,1.49
6887,1.49
6888,1.49
6889,1.49
6890,1.49
6891,1.5
6892,1.49
6893,1.48
6894,1.48
6895,1.47
6896,1.48
6897,1.48
6898,1.48
6899,1.48
6900,1.49
6901,1.5
6902,1.5
6903,1.5
6904,1.5
6905,1.5
6906,1.5
6907,1.5
6908,1.51
6909,1.52
6910,1.53
6911,1.53
6912,1.54
6913,1.54
6914,1.54
6915,1.55
6916,1.56
6917,1.56
6918,1.58
6919,1.57
6920,1.58
6921,1.58
6922,1.57
6923,1.55
6924,1.55
6925,1.52
6926,1.51
6927,1.48
6928,1.47
6929,1.46
6930,1.46
6931,1.46
6932,1.46
6933,1.46
6934,1.46
6935,1.46
6936,1.46
6937,1.46
6938,1.45
6939,1.45
6940,1.46
6941,1.46
6942,1.47
6943,1.48
6944,1.47
6945,1.47
6946,1.45
6947,1.45
6948,1.45
6949,1.46
6950,1.47
6951,1.47
6952,1.47
6953,1.47
6954,1.46
6955,1.46
6956,1.45
6957,1.45
6958,1.45
6959,1.45
6960,1.44
6961,1.44
6962,1.44
6963,1.44
6964,1.44
6965,1.44
6966,1.44
6967,1.44
6968,1.44
6969,1.44
6970,1.44
6971,1.44
6972,1.44
6973,1.44
6974,1.44
6975,1.44
6976,1.44
6977,1.44
6978,1.44
6979,1.44
6980,1.43
6981,1.42
6982,1.42
6983,1.43
6984,1.42
6985,1.42
6986,1.42
6987,1.42
6988,1.42
6989,1.42
6990,1.41
6991,1.42
6992,1.44
6993,1.47
6994,1.51
6995,1.53
6996,1.52
6997,1.52
6998,1.51
6999,1.51
7000,1.5
7001,1.51
7002,1.51
7003,1.52
7004,1.52
7005,1.52
7006,1.53
7007,1.53
7008,1.53
7009,1.52
7010,1.52
7011,1.51
7012,1.51
7013,1.5
7014,1.5
7015,1.5
7016,1.5
7017,1.51
7018,1.52
7019,1.51
7020,1.5
7021,1.49
7022,1.48
7023,1.47
7024,1.47
7025,1.46
7026,1.46
7027,1.47
7028,1.47
7029,1.47
7030,1.46
7031,1.46
7032,1.45
7033,1.44
7034,1.43
7035,1.43
7036,1.43
7037,1.43
7038,1.42
7039,1.41
7040,1.41
7041,1.42
7042,1.43
7043,1.44
7044,1.45
7045,1.45
7046,1.46
7047,1.46
7048,1.47
7049,1.47
7050,1.47
7051,1.47
7052,1.47
7053,1.46
7054,1.47
7055,1.47
7056,1.47
7057,1.47
7058,1.48
7059,1.48
7060,1.48
7061,1.48
7062,1.48
7063,1.48
7064,1.47
7065,1.46
7066,1.45
7067,1.44
7068,1.44
7069,1.44
7070,1.44
7071,1.45
7072,1.45
7073,1.45
7074,1.46
7075,1.47
7076,1.47
7077,1.47
7078,1.47
7079,1.46
7080,1.46
7081,1.45
7082,1.45
7083,1.44
7084,1.43
7085,1.43
7086,1.42
7087,1.41
7088,1.41
7089,1.41
7090,1.41
7091,1.41
7092,1.41
7093,1.41
7094,1.41
7095,1.41
7096,1.41
7097,1.41
7098,1.42
7099,1.41
7100,1.41
7101,1.41
7102,1.42
7103,1.42
7104,1.43
7105,1.43
7106,1.43
7107,1.43
7108,1.44
7109,1.45
7110,1.45
7111,1.45
7112,1.45
7113,1.45
7114,1.44
7115,1.45
7116,1.45
7117,1.46
7118,1.46
7119,1.46
7120,1.47
7121,1.47
7122,1.47
7123,1.47
7124,1.47
7125,1.48
7126,1.47
7127,1.46
7128,1.45
7129,1.44
7130,1.44
7131,1.44
7132,1.44
7133,1.43
7134,1.42
7135,1.4
7136,1.38
7137,1.38
7138,1.37
7139,1.37
7140,1.37
7141,1.38
7142,1.39
7143,1.4
7144,1.41
7145,1.42
7146,1.43
7147,1.44
7148,1.44
7149,1.45
7150,1.46
7151,1.46
7152,1.47
7153,1.47
7154,1.47
7155,1.48
7156,1.48
7157,1.48
7158,1.48
7159,1.48
7160,1.48
7161,1.49
7162,1.49
7163,1.5
7164,1.49
7165,1.49
7166,1.48
7167,1.48
7168,1.48
7169,1.49
7170,1.49
7171,1.5
7172,1.51
7173,1.51
7174,1.52
7175,1.53
7176,1.53
7177,1.53
7178,1.53
7179,1.53
7180,1.52
7181,1.52
7182,1.52
7183,1.51
7184,1.5
7185,1.49
7186,1.48
7187,1.48
7188,1.47
7189,1.47
7190,1.47
7191,1.46
7192,1.45
7193,1.46
7194,1.46
7195,1.47
7196,1.47
7197,1.48
7198,1.48
7199,1.49
7200,1.5
7201,1.51
7202,1.51
7203,1.52
7204,1.53
7205,1.53
7206,1.54
7207,1.55
7208,1.56
7209,1.57
7210,1.57
7211,1.57
7212,1.57
7213,1.58
7214,1.58
7215,1.57
7216,1.56
7217,1.56
7218,1.56
7219,1.55
7220,1.55
7221,1.56
7222,1.56
7223,1.56
7224,1.57
7225,1.57
7226,1.56
7227,1.55
7228,1.53
7229,1.52
7230,1.51
7231,1.5
7232,1.5
7233,1.5
7234,1.49
7235,1.48
7236,1.48
7237,1.48
7238,1.48
7239,1.47
7240,1.47
7241,1.48
7242,1.48
7243,1.49
7244,1.49
7245,1.48
7246,1.48
7247,1.48
7248,1.48
7249,1.48
7250,1.48
7251,1.48
7252,1.49
7253,1.49
7254,1.5
7255,1.49
7256,1.49
7257,1.49
7258,1.49
7259,1.49
7260,1.49
7261,1.5
7262,1.5
7263,1.5
7264,1.5
7265,1.5
7266,1.5
7267,1.5
7268,1.5
7269,1.5
7270,1.5
7271,1.5
7272,1.49
7273,1.5
7274,1.49
7275,1.49
7276,1.49
7277,1.48
7278,1.47
7279,1.46
7280,1.45
7281,1.43
7282,1.43
7283,1.42
7284,1.42
7285,1.43
7286,1.43
7287,1.44
7288,1.45
7289,1.45
7290,1.46
7291,1.45
7292,1.46
7293,1.47
7294,1.48
7295,1.48
7296,1.48
7297,1.48
7298,1.48
7299,1.48
7300,1.48
7301,1.48
7302,1.47
7303,1.46
7304,1.46
7305,1.46
7306,1.46
7307,1.46
7308,1.45
7309,1.45
7310,1.45
7311,1.45
7312,1.45
7313,1.44
7314,1.43
7315,1.42
7316,1.41
7317,1.42
7318,1.42
7319,1.43
7320,1.43
7321,1.44
7322,1.45
7323,1.46
7324,1.46
7325,1.47
7326,1.47
7327,1.47
7328,1.48
7329,1.47
7330,1.48
7331,1.48
7332,1.49
7333,1.49
7334,1.49
7335,1.49
7336,1.49
7337,1.48
7338,1.48
7339,1.47
7340,1.46
7341,1.46
7342,1.45
7343,1.45
7344,1.45
7345,1.45
7346,1.45
7347,1.45
7348,1.46
7349,1.47
7350,1.47
7351,1.48
7352,1.47
7353,1.46
7354,1.47
7355,1.46
7356,1.46
7357,1.46
7358,1.46
7359,1.46
7360,1.46
7361,1.47
7362,1.47
7363,1.48
7364,1.48
7365,1.49
7366,1.48
7367,1.48
7368,1.48
7369,1.47
7370,1.47
7371,1.46
7372,1.46
7373,1.47
7374,1.48
7375,1.5
7376,1.5
7377,1.5
7378,1.5
7379,1.51
7380,1.51
7381,1.51
7382,1.51
7383,1.52
7384,1.52
7385,1.54
7386,1.55
7387,1.55
7388,1.55
7389,1.56
7390,1.56
7391,1.56
7392,1.56
7393,1.56
7394,1.56
7395,1.56
7396,1.55
7397,1.54
7398,1.54
7399,1.54
7400,1.53
7401,1.52
7402,1.53
7403,1.54
7404,1.55
7405,1.55
7406,1.56
7407,1.55
7408,1.55
7409,1.55
7410,1.56
7411,1.56
7412,1.55
7413,1.55
7414,1.55
7415,1.57
7416,1.57
7417,1.57
7418,1.56
7419,1.56
7420,1.56
7421,1.54
7422,1.55
7423,1.55
7424,1.55
7425,1.56
7426,1.55
7427,1.56
7428,1.55
7429,1.55
7430,1.55
7431,1.54
7432,1.54
7433,1.53
7434,1.54
7435,1.54
7436,1.53
7437,1.54
7438,1.54
7439,1.53
7440,1.52
7441,1.52
7442,1.52
7443,1.52
7444,1.52
7445,1.53
7446,1.53
7447,1.54
7448,1.54
7449,1.54
7450,1.53
7451,1.54
7452,1.55
7453,1.55
7454,1.56
7455,1.57
7456,1.58
7457,1.58
7458,1.57
7459,1.58
7460,1.59
7461,1.59
7462,1.6
7463,1.61
7464,1.61
7465,1.61
7466,1.61
7467,1.61
7468,1.61
7469,1.6
7470,1.6
7471,1.6
7472,1.6
7473,1.6
7474,1.61
7475,1.61
7476,1.61
7477,1.61
7478,1.61
7479,1.61
7480,1.61
7481,1.61
7482,1.61
7483,1.61
7484,1.61
7485,1.61
7486,1.61
7487,1.62
7488,1.62
7489,1.62
7490,1.62
7491,1.62
7492,1.62
7493,1.61
7494,1.61
7495,1.61
7496,1.61
7497,1.6
7498,1.6
7499,1.61
7500,1.61
7501,1.62
7502,1.62
7503,1.62
7504,1.62
7505,1.62
7506,1.63
7507,1.64
7508,1.64
7509,1.64
7510,1.65
7511,1.66
7512,1.66
7513,1.66
7514,1.65
7515,1.65
7516,1.65
7517,1.66
7518,1.66
7519,1.66
7520,1.66
7521,1.65
7522,1.66
7523,1.67
7524,1.67
7525,1.67
7526,1.66
7527,1.66
7528,1.66
7529,1.65
7530,1.65
7531,1.65
7532,1.65
7533,1.65
7534,1.65
7535,1.65
7536,1.64
7537,1.64
7538,1.64
7539,1.64
7540,1.64
7541,1.64
7542,1.64
7543,1.64
7544,1.63
7545,1.63
7546,1.62
7547,1.62
7548,1.63
7549,1.62
7550,1.61
7551,1.62
7552,1.61
7553,1.61
7554,1.61
7555,1.61
7556,1.61
7557,1.6
7558,1.59
7559,1.59
7560,1.59
7561,1.59
7562,1.59
7563,1.59
7564,1.6
7565,1.6
7566,1.6
7567,1.6
7568,1.61
7569,1.61
7570,1.62
7571,1.62
7572,1.62
7573,1.63
7574,1.63
7575,1.63
7576,1.63
7577,1.64
7578,1.65
7579,1.65
7580,1.65
7581,1.65
7582,1.65
7583,1.66
7584,1.67
7585,1.67
7586,1.68
7587,1.68
7588,1.68
7589,1.68
7590,1.69
7591,1.69
7592,1.7
7593,1.7
7594,1.7
7595,1.7
7596,1.7
7597,1.71
7598,1.71
7599,1.71
7600,1.7
7601,1.7
7602,1.71
7603,1.71
7604,1.71
7605,1.72
7606,1.72
7607,1.71
7608,1.72
7609,1.73
7610,1.73
7611,1.72
7612,1.72
7613,1.72
7614,1.72
7615,1.72
7616,1.72
7617,1.72
7618,1.72
7619,1.72
7620,1.71
7621,1.71
7622,1.71
7623,1.71
7624,1.71
7625,1.7
7626,1.7
7627,1.7
7628,1.7
7629,1.7
7630,1.7
7631,1.7
7632,1.7
7633,1.7
7634,1.7
7635,1.7
7636,1.7
7637,1.7
7638,1.7
7639,1.71
7640,1.72
7641,1.72
7642,1.72
7643,1.72
7644,1.72
7645,1.72
7646,1.72
7647,1.72
7648,1.72
7649,1.72
7650,1.72
7651,1.71
7652,1.71
7653,1.72
7654,1.72
7655,1.72
7656,1.72
7657,1.72
7658,1.72
7659,1.74
7660,1.74
7661,1.74
7662,1.75
7663,1.75
7664,1.76
7665,1.77
7666,1.78
7667,1.8
7668,1.81
7669,1.82
7670,1.83
7671,1.83
7672,1.83
7673,1.84
7674,1.84
7675,1.84
7676,1.84
7677,1.84
7678,1.84
7679,1.84
7680,1.84
7681,1.83
7682,1.84
7683,1.84
7684,1.84
7685,1.84
7686,1.83
7687,1.83
7688,1.83
7689,1.83
7690,1.83
7691,1.82
7692,1.82
7693,1.82
7694,1.82
7695,1.81
7696,1.81
7697,1.81
7698,1.81
7699,1.81
7700,1.81
7701,1.81
7702,1.81
7703,1.81
7704,1.8
7705,1.8
7706,1.8
7707,1.8
7708,1.8
7709,1.8
7710,1.8
7711,1.79
7712,1.79
7713,1.72
7714,1.67
7715,1.66
7716,1.65
7717,1.65
7718,1.63
7719,1.61
7720,1.6
7721,1.58
7722,1.56
7723,1.55
7724,1.55
7725,1.55
7726,1.55
7727,1.55
7728,1.54
7729,1.53
7730,1.52
7731,1.51
7732,1.51
7733,1.51
7734,1.51
7735,1.51
7736,1.51
7737,1.51
7738,1.5
7739,1.5
7740,1.49
7741,1.49
7742,1.49
7743,1.49
7744,1.49
7745,1.49
7746,1.49
7747,1.49
7748,1.48
7749,1.48
7750,1.47
7751,1.48
7752,1.48
7753,1.48
7754,1.48
7755,1.47
7756,1.47
7757,1.47
7758,1.47
7759,1.47
7760,1.47
7761,1.47
7762,1.47
7763,1.47
7764,1.46
7765,1.46
7766,1.46
7767,1.46
7768,1.47
7769,1.47
7770,1.46
7771,1.46
7772,1.45
7773,1.45
7774,1.46
7775,1.46
7776,1.46
7777,1.46
7778,1.46
7779,1.45
7780,1.45
7781,1.45
7782,1.45
7783,1.45
7784,1.46
7785,1.46
7786,1.45
7787,1.45
7788,1.44
7789,1.44
7790,1.45
7791,1.45
7792,1.45
7793,1.45
7794,1.45
7795,1.44
7796,1.44
7797,1.44
7798,1.45
7799,1.45
7800,1.45
7801,1.45
7802,1.44
7803,1.44
7804,1.43
7805,1.44
7806,1.44
7807,1.45
7808,1.45
7809,1.45
7810,1.44
7811,1.43
7812,1.43
7813,1.43
7814,1.44
7815,1.45
7816,1.45
7817,1.45
7818,1.44
7819,1.43
7820,1.43
7821,1.43
7822,1.43
7823,1.43
7824,1.44
7825,1.43
7826,1.43
7827,1.43
7828,1.42
7829,1.42
7830,1.42
7831,1.43
7832,1.43
7833,1.43
7834,1.43
7835,1.42
7836,1.42
7837,1.41
7838,1.42
7839,1.43
7840,1.44
7841,1.44
7842,1.43
7843,1.42
7844,1.41
7845,1.42
7846,1.43
7847,1.44
7848,1.45
7849,1.44
7850,1.43
7851,1.42
7852,1.41
7853,1.42
7854,1.43
7855,1.44
7856,1.44
7857,1.44
7858,1.43
7859,1.43
7860,1.42
7861,1.43
7862,1.43
7863,1.44
7864,1.44
7865,1.44
7866,1.43
7867,1.43
7868,1.43
7869,1.43
7870,1.44
7871,1.44
7872,1.44
7873,1.43
7874,1.43
7875,1.43
7876,1.44
7877,1.44
7878,1.44
7879,1.44
7880,1.43
7881,1.42
7882,1.42
7883,1.42
7884,1.42
7885,1.42
7886,1.41
7887,1.4
7888,1.39
7889,1.39
7890,1.39
7891,1.38
7892,1.38
7893,1.37
7894,1.37
7895,1.36
7896,1.36
7897,1.36
7898,1.35
7899,1.35
7900,1.34
7901,1.34
7902,1.33
7903,1.32
7904,1.31
7905,1.29
7906,1.28
7907,1.27
7908,1.27
7909,1.27
7910,1.26
7911,1.26
7912,1.26
7913,1.21
7914,1.15
7915,1.15
7916,1.11
7917,1.06
7918,1.06
7919,1.05
7920,1.04
7921,1.04
7922,1.04
7923,1.04
7924,1.04
7925,1.04
7926,1.03
7927,1.03
7928,1.03
7929,1.03
7930,1.0
7931,1.0
7932,0.99
7933,0.97
7934,0.97
7935,0.96
7936,0.95
7937,0.95
7938,0.95
7939,0.95
7940,0.95
7941,0.95
7942,0.94
7943,0.94
7944,0.94
7945,0.94
7946,0.94
7947,0.93
7948,0.93
7949,0.94
7950,0.94
7951,0.94
7952,0.94
7953,0.93
7954,0.93
7955,0.93
7956,0.93
7957,0.94
7958,0.94
7959,0.94
7960,0.95
7961,0.95
7962,0.95
7963,0.94
7964,0.94
7965,0.95
7966,0.95
7967,0.96
7968,0.96
7969,0.96
7970,0.95
7971,0.95
7972,0.96
7973,0.96
7974,0.96
7975,0.96
7976,0.96
7977,0.96
7978,0.95
7979,0.94
7980,0.95
7981,0.95
7982,0.94
7983,0.94
7984,0.93
7985,0.93
7986,0.94
7987,0.93
7988,0.93
7989,0.93
7990,0.93
7991,0.93
7992,0.93
7993,0.94
7994,0.94
7995,0.95
7996,0.95
7997,0.95
7998,0.95
7999,0.95
8000,0.95
8001,0.95
8002,0.95
8003,0.94
8004,0.94
8005,0.94
8006,0.94
8007,0.93
8008,0.93
8009,0.93
8010,0.93
8011,0.93
8012,0.93
8013,0.93
8014,0.93
8015,0.93
8016,0.94
8017,0.94
8018,0.93
8019,0.93
8020,0.94
8021,0.95
8022,0.95
8023,0.95
8024,0.95
8025,0.95
8026,0.94
8027,0.94
8028,0.95
8029,0.95
8030,0.94
8031,0.94
8032,0.94
8033,0.93
8034,0.93
8035,0.93
8036,0.92
8037,0.92
8038,0.93
8039,0.93
8040,0.94
8041,0.95
8042,0.95
8043,0.95
8044,0.95
8045,0.96
8046,0.97
8047,0.97
8048,0.98
8049,0.99
8050,1.0
8051,0.98
8052,0.94
8053,0.95
8054,0.92
8055,0.89
8056,0.86
8057,0.85
8058,0.87
8059,0.86
8060,0.83
8061,0.79
8062,0.82
8063,0.87
8064,0.89
8065,0.87
8066,0.84
8067,0.81
8068,0.81
8069,0.78
8070,0.79
8071,0.82
8072,0.87
8073,0.93
8074,0.98
8075,1.01
8076,1.04
8077,1.05
8078,1.05
8079,1.05
8080,1.04
8081,1.03
8082,1.02
8083,1.01
8084,1.01
8085,1.01
8086,1.01
8087,1.02
8088,1.03
8089,1.03
8090,1.04
8091,1.05
8092,1.05
8093,1.07
8094,1.09
8095,1.09
8096,1.09
8097,1.08
8098,1.07
8099,1.05
8100,1.05
8101,1.04
8102,1.03
8103,1.03
8104,1.03
8105,1.03
8106,1.03
8107,1.04
8108,1.04
8109,1.04
8110,1.04
8111,1.04
8112,1.03
8113,1.03
8114,1.04
8115,1.05
8116,1.05
8117,1.04
8118,1.03
8119,1.04
8120,1.05
8121,1.04
8122,1.04
8123,1.05
8124,1.06
8125,1.05
8126,1.01
8127,1.0
8128,0.99
8129,0.99
8130,0.99
8131,1.0
8132,0.99
8133,0.99
8134,0.99
8135,0.97
8136,0.93
8137,0.92
